Label,Text
__label__2,intex pillow rest twin : ordered friend displaced start . airbed store kept having bring leaks problems . bed looked comfy prime discount sent . day time frame arrived soon bed sprung leak work . says comfy compared happy happy product
__label__1,"binge : british light music : ordered , sent mistake returned receipt opening know ."
__label__1,"good younger readers : [ written daughter ] thirteen half years old , read stories laughing end pathetic . fail gore . descriptions , plots uncreative . younger enjoy . looking fourth grade , means , enjoy . prefer real , set descriptive horror , steven kind book . course , coming girl read stories women kill husbands lamb chops feed detectives , , know , book scarier ."
__label__2,"transformers : okay movie . enjoy bay transformers universe order enjoy film . oh yeah , big explosions ."
__label__1,"awful : movie terrible . plot , action written 10 yr old shia annoying actress going bother look act look ."
__label__2,"radiator replacement : radiator cost half cost parts stores.so far leaks rubber stopper use thin , cracked leaked.i feeling carried spare $ 1.00.i recomend product anyway.the shipping prompt , hassles ."
__label__1,"waste time . : bought video thinking , "" hot chicks beating crap , sweet "" . , things turned case . chicks hot , fact man , man . violence limp . imagine episode cops neighbors trailer park domestic disturbance . problem girls athletes , care win . stay away , dude camcorder attempting money ."
__label__1,"? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? : poor , innocent school kids forced read intensly dull text ? english lit life . authority reading , piece junk sylabus ... ! ! ! ! ! ! ! ! ! ! !"
__label__1,"amazon.com customer reviews ... : waste time reading ... tell absolutely . entry contradicts other.remember , humans write things ."
__label__2,"classic . : thanks collector choice reissuing magnificent album cd , previously available disc fine expensive rare japanese pressing . ""smoke distant fire "" dozen tunes instantly , late 30s / early 40s , takes great days gold . , good , catchy , likeable tune record.in time qualify "" classic "" , duo tunes ."
__label__2,"hilarious : loved movie . hilarious sandler fans especially cracking . admit crude parts , cover looks appealing youngsters , probably suitable young ones . , admit lot jokes right heads.the message good overall story message . cried whitey , think movie moves person point crying worth watch . hilarious , triple breasted lady , whitey sister , deer ( significance understand).a < 13 > good ( stupid ) sense humour desire couple laughs !"
__label__1,dissapointing blu - ray 3d ! : movie overall disappointing . liked wanted 3d . far worst 3d movie purchased . flying paratroopers reason 3d . movie like bad opera - went ... end thankful finally got inevitable conclusion .
__label__2,u body pillow : allows wife support sides sleep . sleep night waking . exellent buy worth investment .
__label__1,"true stem - winder novel : , awful . sheer paucity alan dean foster imagination staggering . "" midworld "" recommended friend ; thought victim bad joke . blueprint write novel . witless , humorless , lacking slightest glimmer originality . waste time ."
__label__1,"lines equal haiku : haiku japanese lyric deceptively simple form : 17 syllables lines 5,7,5 syllables . strictly speaking , haiku contain "" season word "" restrict condensed , defined , natural imagery . outward rules , rules ( ) broken . inward force rich combination taoism , buddhism shintoism gives haiku power grace . haiku year , interesting experiment , problematic appears imitate haiku powerful subtlety haiku known simply . aspiring haiku writers better consult translations r.h . blyth , haiku anthology ( english language haiku ) cor van den heuvel , indispensable - respected haiku handbook william higginson ."
__label__1,moron : anybody smile kind garbage adam sandler performs?this guy moronic retard.do waste money .
__label__2,"informative : returned month - long trip vietnam cambodia , found book extremely useful cambodia . hotel listings , etc . , - nonsense background information angkor , phnomh penh , siem reap . vietnam portion helpful , relied lonely planet rough guide vietnam editions country . definitely recommend book traveling cambodia lonely planet edition , * * outdated ."
__label__1,"cheap corkscrew : awful . bought wanted red corkscrew . , description state cheaply . time use afraid going break turn . plastic . buy !"
__label__1,"worthless : man managed write books knowing 1 ) travel 2 ) archaeology mystery . shows jordan local money friday ( think passing knowledgeable traveller figured banks arab country closed muslim sabbath ) continues series quack theories aliens , technologically advanced ancient civilizations , harps rocks float . good quack theories , like hancock buval ( , equally worthless , attempt theories ) read ."
__label__2,"diabetes solution : book amazing . found diagnosed type 2 diabetes years ago . dr . bernstein somewhat radical idea instead letting blood sugar peak pull meds insulin dangerous long term . idea controlling achieving normal blood sugar levels controlling diet good . able control number years , a1c 5.3 , excellent value . doctor got book explained ideas contained agrees plan dr . bernstein promotes ."
__label__2,"great price , works apple version : bought replacement ibook charger . $ 40 cheaper apple proprietary version exact thing - > power laptop . fancy looking , , cord kind stiff . nt care sort stuff reason buy overpriced apple version ."
__label__2,"incredible literary work : tess d'urbervilles outstanding piece literature . follows struggles protagonist life 1900s . interested literature slightest degree read novel . captivating , spellbinding , heartwrenching . rarely cry reading novel , weeping book . incredible journey tess goes unmatched piece literature date ."
__label__2,"welcome da marketplace ! : 1985 album bunny wailer means , best work . honor goes "" blackheart man "" . "" marketplace "" contain fine pop - reggae tunes stay reggae , electric city , jump jump . plus album cover great ! recommened picking find copy ."
__label__1,"missing main dress , belt cloak ! ! ! : received package missing main dress , belt cloak ( received mask , gauntlets shoes cover)i'm oversea customer costly return item paid shipment fees item.i sent e - mail 1/11/2013 requesting send missing items , , respond till ! ! !"
__label__1,"ha - ha - ha ... : cover low - brow action piece hint , probably producers target audience . things think hurts hollywood irrepressible desire shove american flag throats making "" patriotic "" movies . american flag , iraq , marines ... wrestling ! ! ! guess cow - tipping hobby enjoy practicing suplex , movie you.as review , stank . shelf local video store , leave there.if hollywood producer , stop making movies starring wrestling "" stars "" . hulk hogan , steve austin , john cena ( rock ok ) stick day jobs ."
__label__2,"thank saving ! ! ! : ordered air mattress bad getting procedure needed place recover . queen - size air mattress space limitations perfect fit ways . , customer service amazon wonderful got time , sleep air mattress real bed ! comfortable actually helps acting place able find relief . thank great product , highly recommend . air stays easy inflate deflate . price great . think reasons purchase worth people ages ( forties ) ."
__label__2,"great books fly fishing : read authors subject fly fishing . dave hughes great writer . puts language beginner understand . beginner like read books . books gave new county library . missed , went amazon - bought . great service ! . tight lines ."
__label__2,clear cut disc : problems whatsoeveri remember love muchthis dvd cheaper retailersi wonder 6 episodes 1st season ... maybe needed catch onthats understandablethere great memorial feature john ritter
__label__1,"poor quality : item look like photo . thin ( .5 "" ) round decorative end small ( 1.5 "" diameter ) . piece white plastic shows end rod photo . look made- preferred plain white ones buy anywhere- look heavy duty . amazon account 10 years , returned item . time ."
__label__2,"fast , easy , comfortable , great guest : fast blow - , easy handle , comfortable , big & small - great guests . 4 5 looses 15 % air originally 2 days . recommend product anybody !"
__label__1,"great visuals / terrible script : glad free amazon prime . good effects , terrible plot.it departure . wo turn movie close gets ."
__label__2,"thoroughly enjoyable ! : hoot ! fan guys beginning , thick thin , set captures truly remarkable performance . complain audio quality dump end disc . geoff pamela sound way overmodulated , weird blurry effect distorts image distracting.the best parts ? "" suite sister mary "" omci "" fear city slide "" omcii.awesome stuff !"
__label__2,good nt problem : different maybe best good . mean soulmates got ash gains book stares short time . hope book
__label__2,"outdated insightful : author style captivating simple . japan years ago , assuming anecdotes regarded dated . regardless , fun read follow stereotypical ' japanese kids fun ' ' japanese people individuality ' ."
__label__1,""" pop "" psychology worse ... : ... mr . jensen wife developed veritable cottage industry replete workshops , seminars , presentations , publications , certifications -- got money sell ... centered termed "" brain - based learning"" ... book presents little 400 pages scientifically unsubstantiated claims recommendations ... example , claims color yellow enhances intellectual performance , , classrooms painted yellow ... , offer shred evidence claim ... ridiculous ... stuff print ?"
__label__2,"pretty good : read night world books , great book , , l. j. smith best"
__label__1,"belkin poser : ordered belkin , got unknown . number unit ( bi13 - 120100 - adu ) match advertised . ? $ 11 knock brand ."
__label__1,"terrible printer : printer , rarely work properly . taking 2 pieces paper time , printing strange code . quality picture alright , special . highly recommend buy printer"
__label__1,"disgrace book studies amish writings : 2 stars pretty generous , opinion . book like book process went writing book visiting amish families . found wondering able find book spent time "" pouring soul "" . book largely spent talking incredible having completed daunting task filled backhanded remarks amish communities . comes pompous self - indulgent , like humbled , pious woman paints . recommend skipping book ."
__label__1,"live title : book wonderful visual collection stunningly beautiful books journals , offers virtually guidance "" "" . advice putting complicated book non - linear pages limited 3 steps , list supplies vague instructions . poorly edited , grammatical mistakes typos . buy book inspiration , instruction ."
__label__2,"hidden fantasies explored discovered ... : written america hottest contemporary erotica writers author takes real life tour private world sex slaves , swinging bdsm . contrast readers pre conceived notions ` sadism ' bdsm lifestyle usually description master beating living daylights slave , maria isabel pita describes relationship master pretty wholesome practice living fantasies ...... yes rules considerations good relationship results understated satisfying . master erotica writer author manages describe life manner takes reader delicious vicarious trip world generally deep hidden fantasies women .... real life exploration sex slave / master relationship fantasies plausible delicious ....."
__label__1,"unnecessary : fan nirvana aware , kurt cobain fear close outright paranoia nirvana music milked exploited buck . sudden , fear totally legitimate.this ( basically ) 3rd "" greatest hits "" cd released band banner . nirvana studio released cds . ... count ' incesticide . 'if younger fan want terrific introduction band work save money cd save ' lights ' box - set . cost great way break band.a true nirvana fan understands meaning piece dollar signs ."
__label__2,"sony vmc - il4615 1.5 meter i.link 4 - pin 6 - pin digital video transfer cable : cable works great . uploading digital8 video processor editing projects problems . cord bit longer 1.5 meters major concern . bit pricey , steep markup cords pretty common board . good purchase ."
__label__2,"charlie brown christmas vhs : charlie brown vhs , charlie brown hindsight looking attitude depressing , brings alot memories , watch charlie brown growing ? matter age . seen charlie christmas special . holiday specials ? great viewing ages ."
__label__1,"creative creative : bought player nephew(age15 ) year ago . month work . called refused new , rebuilt . ok . sent 4 1/2 months later stopped playing . refused replacement , partial payment fix , solution problem . sitting $ 179.mp3 player work , $ 119 sure . throw away , fixed(again ) . buy creative product ."
__label__2,"true epic : favorite book classic literature , tess crying begging . hardy unfolds tale true genius . filled love , hate , depression , happiness , hardy incredible job displaying human emotion . heartily recommend second thoughts"
__label__2,"smells divine . : second bottle sheer freesia , love fragrance , light delicate sent , beautiful , like summer day ."
__label__1,"terrible . horrible . awful movie . : long , excruciatingly boring shia labeouf scream 2 hours . horrible mistake actually buying movie ."
__label__1,"disappointed book : expecting read book amish . read instead self centered book woman searching , blindly , felt , herself.she little way insight amish life , spending period time . inability outside head / life terribly interesting read.for longed ' star , ' sure publishing book thrill . shame amish platform ego ."
__label__2,"encouraging testimony life death experience : fantastic life death experience written physician , credentials greater weight testimony . leads miraculous event recounting life experiences , bit biography . thoroughly enjoyed book encouraged tremendously recent death son , proclaimed faith christ god took . enjoyed book , read twice ."
__label__2,"beautifully : story hester master piece worthy highly commended status , annotated version helps reader understand historical references archaic words ."
__label__1,sword stone : parts book start bore times . t.h . white puts anachronisms interesting . book thrilling . book like ending . book plain boring . adventure . like . nt reccomend !
__label__2,"fascinating look economics , seen legendary : fascinating look world developing growing economies emphasises lcd inverted "" u "" shaped curve economic growth . written 1954 work seen seminal study field developmental economics key factor securing w. arthur lewis knighthood 1963 , nobel prize economics 1979 ."
__label__2,great movie : thanks great price movie . good . course love 1st best .
__label__2,worked like charm : garage door working 4 months.and research bought product.right away garage door started working great .
__label__2,"informative : read . use . woodsman usually prepared modern durable gear . maybe live replace goods inevitable need replacing suggestions book , seeing working class man live n woods good reading ."
__label__1,"horrible long audio files : player awful listen lectures ; recognizes 25 minutes mp3 . plus , fast forward function extremely slow ( fast forward 10 mins 3 - 4 minutes holding button).otherwise , plays music fine , software mp3 player near nice ipods ( e.g. pull headphones jack pause file , remember exact location file left instead restarting file turn player ) , flip significantly cheaper.overall , pay ."
__label__2,classic thomas hardy : greatest works thomas hardy . story tragic heroine life shaped events control.i purchased book college class hope read author.the descriptions life rural 19th century england superb .
__label__2,"interesting storyline : fan sci - fiction , enjoyed . agree reviews environment deeply described sophisticated characters , disturbed , storyline fast - paced interesting . book ."
__label__1,"formula type writing : foray writer latest book , scarpetta . enjoyed .... purchased effort written . bit disheartened find books basically formula character studies . reading work stimulating . trite ."
__label__1,"manufacturer honor warranty : great mattress topper lasted . , years ownership noticed topper lost considerable firmness . soft sleep edges found waking refreshed . like trying sleep ' v ' shaped mattress.i contacted manufacturer , foamex , twice email responded . finally called told wo service mattress ; redirecting seller gone business . experience seller , suggest considering purchasing sensus brand viscoelastic mattress topper aware likely problems - year warranty expired . plus , find seller turn warranty claim hassle , find expensive repackage ship . purchase sensus reflex brand product ."
__label__2,jl fan : 3 year old son obsessed justice league ! needless watchtower ! read bad reviews ended getting amazon ! yes legs stay week putting times day got superglue secure single problem ! granted want superglue toy work kid loves jl buy glue !
__label__2,"favorite shakespeare : language wraps transports time land like . love , hate , brutality , loyalty . emotions tangled mixed . lends amazing set circumstances . greater love story juliet fair romeo . love stories measured lost classics story . true classic ."
__label__1,"happy : bed 3 nights started leaking fouth night . contacted seller told find leak . seam warranty . tried find leak , unable . emailed ask best way find leak . received response.i little reasearch web found people problem bed.so unable find leak unable use bed.i happy company purchased recommend !"
__label__2,"great baby pillow ! : adorable little pillow . great added decoration baby room . remember baby pillow , smaller adult . person previously gave pillow rating thought flat small , found perfect baby room :) plus ! perfect match nautica 4 piece crib set ."
__label__2,"exactly wanted : looked different types body / pregnancy pillows amazon finally settled . pregnant recently gotten point comfortable bed . pillow week absolutely love . worth penny . like sleeping nest , supports beautifully comfortable ."
__label__2,great item ! : bought replacement new puppy chewed end similar type lace husband favorite shoes . come easy follow instructions minutes good new harmony restored ! ( shoes kept away puppy ! )
__label__1,"hp fan : recently 2 + yr old hp printer died purchased hp940c.installing software took approximately 1 day . spending 1hr ( nickel)on phone hp ( no)support ( system error msg caused installation ) , hung determined cause error msg . problem paper jams appears design flaw . suggest hp quit focusing compaq / hp merger designing reliable printers . , unemployed !"
__label__2,"simply best concert ! : wish 5 stars . concert tour tina best concert . buy video . recevied , surprise , dvd extra songs video . songs "" wildest dreams "" "" let stay "" "" beautiful remains "" "" better good "" caught tina tour , chance "" complete "" concert !"
__label__2,great movie : great movie lots action intrege . movie series afraid gon na flop great movie .
__label__2,nice tension rod : strongest far job . looks nice pleased . sure nt leave loose fall head . overall nice product price .
__label__1,"crashed 3 hours use - needs new firmware ! ! : pos started giving "" english font "" "" download new firmware "" www.creative.com "" 3 hours fully charger . creative firmware upgrade model new , support help . search "" rhomba firmware "" google visit creative european customer support forum page - oodles oodles europeans fatal error recover . people throwing unreleased firmware forum thing creative released . * sigh * bug - ridden thing creative . going ipod 10 gb - $ 100 upgrade , sure problems making thing work apple ."
__label__1,"cocktails , thanks : love sophie kinsella books writing style ... book awful . story line predictable writing flat unoriginal . makes wonder truly written kinsella way ghost writer started ' new ' pen . plan buying anymore madeline wickham books -- stick original kinsella , disappointed ."
__label__1,"fuzzy description snmp : read edition book came . hardly books available snmp time . rose creators snmp , expected book good . totally wrong ! descriptions fuzzy . reading , idea snmp sure learnt . think rfcs snmp best reading . precise leave feeling uncertain ."
__label__1,"history breed , specific burmese cat ! : agree reviewer book offers additional eye - opening facts respect owning burmese cat ... history section specific breed ( new existing burmese owner , probably know prior getting ! ) & blurb burmese characteristic yowl require attention . book cat ( feed cat , water , groom , ... ) . specify normal size / weight ranges breed quantities food guideline . , opinion , useless new burmese owner . , bit disappointed photos sable & chocolate burmese ( gorgeous , photos blues lilacs appreciated ) . book disappointing ."
__label__2,"people complain : thing people understand ffvi sound track possibly sound game . people buy expecting exact music heard playing , . original snes system game poor sound quality system . 16 bits . want listen poor quality music game produced hear orchestrated remastered like future ff series games . thought sound track excellent portrayal way music sounded , game placed cd based system instead 16 bit snes cartridge system ."
__label__1,"elementary differential equations : [ .. ] let warn potential customers book quantity material instead quality . book cover advanced topics fourier analysis intro partial differential equations , book lacks sufficient examples said ( number sections examples all).i find - written sections application second - order differential equations ( applied spring oscillations etc . ) , far getting bang buck , highly recommend morris tennenbaum harry polland ordinary differential equations dover edition ( cheaper , effective . trust ) ."
__label__2,funny : funny little . dvd excellent gift company lover family .
__label__1,"ado latin ballroom tango : version tango argentine . ballroom latin american . misleading argentine tango . like ballroom dancing , maybe video ."
__label__1,"disappointing : mothman story fascinating . unfortunately , adjective applied "" mothman prophecies . "" john keel theories nature origin ufos general mothman particular bizarre phenomena . mr . keel tedious obsession men ( black ) behaving badly.i've given singularly overrated book stars , , supply ( albeit near ) information extraordinary occurrences 30 years ago ."
__label__2,"caribes : actually read cienfuegos - . , purchased caribes internet purely recommended author realize received second series . today looking series - azabache simply find happens cienfuegos ! caribes spanish book read cover cover wait hold . great characterization . vasquez - figueroa certainly vivid imagination constantly surprises instilling sense history conquest new world . , amazon books series tuareg yaiza highly recommended ( untranslated )"
__label__2,"makes want sleep night ..... : kid , asleep , unleashes horrific . night warriors , brilliantly novell recommend gore fanatic masterton lover ! !"
__label__2,"best review seen : alejandro martin.after reading ` romeo juliet ' , noticed difficult vocabulary shakespeare . makes difficult follow story shakespeare plays words invented expressions.we like characters like mercutio , sexual jokes language . character enjoyed nurse , fun - loving personality . dirty sexual humor unexpected , funny.we found strange prohibited love romeo juliet family poor social position , families fight power . liked end , romeo juliet died . surprising expect happy end romeo juliet marriage.in conclusion , found story interesting surprising ."
__label__1,"thumbs : actually album , buy apple venus , : hope album charm album lacked . disappointed xtc album . buy album exact songs , demo form ? shoddy attempt extract money , . shame , xtc !"
__label__2,"ultimate women : wife workout books states , "" matches arnold "" . book covers subjects like eat , goes great detail workouts work muscles . great book !"
__label__2,"red allen hot session : brilliant music old friends era swing forming time foundations modern jazz layed fletcher henderson orchestra ( "" queer notions "" songs).this hot swinging henry "" red "" alllen slightly dixielandish date , featuring coleman hawkins ( tenor sax ) j. c. higginbotham ( trombone ) , buster bailey ( clarinet ) , cozy cole ( dm ) , younger hot players.however , leader particularly expressive ballad "" cover waterfront "" - wonder found cited classical allen performances . late fifties good modern explorations : hot hi fi session gives great joy fans classical jazz whish recording technology 20 30 bit advanced ..."
__label__1,"sorry , convincing : , vegetarian resident country seeing exploding diabetic population ( india ) find approach diabetes unconvincing.one , emphasis animal foods . difficultiescultural prohibitionsbiological concentration alien hormones , pesticides antibioticsand , cost factor diet.two compulsive testing blood sugar levels.three encourages dependency clinician.where sense freedom this?in counselling sessions use sprouted legumes , leafy vegetables , animal products , resistence exercises , meditation , family support . works fine ."
__label__2,"compact convenient : works great compact convenient . detachable lanyard nice want carry pack . white black cards , nice . cards nice quality , thick bend accidentally camera bag ."
__label__2,co alarm : product received timely . plug feature favorable concern battery failure . product easy use .
__label__1,"rolling leaf bag holder : order april 5 , 2011 return taylor gifts april 11 , 2011 received requested credit account mastercard 12th 2011 received credit . like product sturdy . help me.mary lane28 bonaire drivehampton , va 23669mlane27716@aol.com"
__label__1,"shakespeare : time , read shakespeare school english class . reason , son needed school . glad available . needed kill mokingbird , available kindle ."
__label__1,: thick material hard uncomfortable recommend explained product brand new box return product . wasted money ...
__label__2,"dark horses cd : album ' buy ' cd list time finally got making purchase 2004 . purchased earlier.a wash alternative - rock - country - blues etched dark somber imagery . melancholic , quietly introspective laid-back.works cup coffee / tea , newspaper lazy sunday afternoon ."
__label__1,value ! : studying herbs medicinal plants book list books . worthless ! pagan religion book . plain simple ! opinion study witchcraft like .
__label__2,"[ ... ] : author [ ... ] recommend child self - esteem heart.until book told clients , readers workshop participants read briggs book . treat tantrums differently , find briggs said 30 years agostill line guidance . way ahead timeand book needto know child self - esteem ."
__label__1,"buy 12 "" g4 powerbook : bought adapter 12 - inch g4 powerbook , computers listed compatible ac adapter . specs match work . . power fluctuate computer forth ac power battery power , making screen flicker battery charged . contacted macally said aware problem solution . answer problem return , did.if macally admits work , selling . buy ac adapter ."
__label__1,old music : music 30 nostalgic . father played band college 1934 .
__label__1,"great story ... bad writing : sue ... like nathanial hawthorne . think plot brilliant , find method telling story annoying . afraid assertion lot concrete examples , writing gives vague feeling malaise . find true short stories , bothered novels . read scarlet letter school , borrow library ."
__label__2,"amusing look past : hoping far details working handling sheep ways new zealander past got book . unfortunately , collection letters ' high society ' girl packed moved nz outback fiancee . granted , amusing reasonably interesting read sees world , bit insightful family thought slaves house maids time fortunately long ."
__label__1,"hmmmmm . : enjoyed live - action transformers movie ... ! definitely disappointed casting sam new love interest . lot action "" action sake action . "" felt picture "" worked hard good . "" times tell autobot decepticon . scenes extremely crude tried patience . megatron , ironhide , sentinel prime . - armed optimus unscaved bumblebee . agent simmons ... . better luck time , bay ."
__label__1,"got fooled ... : know audio cd game , thought playstation . maybe guys actually easy game , play , japanese compatible machine . deeply disappointed love arcade game , dance stage euromix ( dance dance revolution equivalent ) lacking decent tracks , jungle - y difficult dance . , tracks unheard enjoyable . , favourite moving , jam , video killed radio star . gets bit pedantic playing tracks . situation , lucky play newest version , let know order ? dance deprivation / boredom !"
__label__2,... : desire smooth look shirts dresses . offers great support . perfect everyday wear .
__label__2,"excellent soundtrack : truly like soundtrack enjoy video game music . played game music enjoy truly relaxing peaceful.on disk . favorites scars time , life death , forest illusion , fortress ancient dragons , lost fragment , drowned valley.disk : draggons , galdorb - home , chronomantique , prisoners fate , gale , girlfriend likes zelbessdisk : best . garden god , chronopolis , fates , jellyfish sea , burning orphange , dragon prayer , tower stars , dragon god , radical dreamers - unstealable jewel.overall , excellent soundtrack brought like video game music.xander cross"
__label__1,"broke short time , truly waterproof , way large , smells like rubber : item broke short time use . truly waterproof stopped working try bathtub / shower . day dead , water kept leaking . dead.it big , way big comfortable hard insert . flexible pliable , adjustable people bodies preferences ! bullet function actually burns , pleasant . opened strong rubber smell comes , definitely away.it high quality , broke fast ."
__label__1,"contrived plausible : found plot contrived scenes clearly vicariously involved . twists turns plot simply convenient appreciate sense natural flow good novels . example : scene gault ( killer ) seen restaurant main character spontaneously finds . imagine , new york ! , killer main characters visa restaurant . genius software engineer niece happens working huge computer program law enforcement field . sorry , tale unbelievable . passable b grade film , want ."
__label__2,"absolute masterpiece : sure actually taking time read played game , heard tracks . aware , mitsuda music contributed greatly mood single minute game.composed 3 cds songs ( exact count ) , heart - rendering impressively remarkable , soundtrack assure forget . listener -- fast - paced energetic ( dancing tokage termina home ) , slower haunting ( dragon god ) , purely beautifully composed ( time scar ) , fantastic vocals ( radical dreamers).this best videogame soundtracks , surely mitsuda best . ^_^"
__label__2,sassy baby warming dish vs. gerber bowl : keeps food warm . sticks tray high chair . gerber bowl stick . little dividers nice serving . complaint difficult divided bowl .
__label__2,"excellent read - better environmentalist novels : usually turned environmentalist preachy novels , thoroughly enjoyed midworld . world - conceived dangerous - - control environment , time - balance rules ."
__label__2,"great swing : reviewer robillard playing got head know ! duke robillard demonstrates swing chops - duke master styles including blues style likes t - bone walker , albert collins , magic sam , - jazz style charlie christian - hard hitting swinging style comes interesting musical ideas solos . herb , course , terrefic soft - spoken jazz guitarist . like jim hall subtle tricks sleeve . means perfect cd - rage review pushed 4 5 . fun listen !"
__label__1,"abandoned : trials tribulations multigenerational family.we found disengaging tedious . went getting far beginning started skipping scenes picked . end abandoned it.i'd hoped movie saif ali khan , salman khan & karisma kapoor 1999 guess better stuff . music dance ho - hum unmemorable too.elsewhere net scores average . average keeper ."
__label__2,"l.j . smith correct details .... : writng book correct details , books series correct . instance , speelbound right calling salem witch hunts burning times . real witches . isis major person witchcraft , hecate witch . l.j smith wtich vampire right details"
__label__1,"note self : read reviews buying : charger powerbook ( dad says rough equipment ) . let tell , macally . like , fluctuates charging battery 1 - 2 seconds brick makes weird squeaky noises . having computer week relived finally charger , tears find piece crap . charges computer sleep mode , going cut . powerbook g4 , waste money ."
__label__1,"careful searching "" 3 - d movies "" : search window "" 3 - d movies "" criteria movie popped dozens 3 - d movies , received , realized read description close movie 3 - d. amazon - place 2 - d movies selections 3 - d ones ! pay $ 2.98 return item offered search 3 - d movie selections . ouch . love amazon , careful future . bad ."
__label__1,"horrible ... : camera year untill period couple weeks turned , light sensor malfunctioned . think canon zr series cameras inclined having buggy hardware nt remcomend buying ."
__label__2,"page - turner modern day frankenstein : bought book loaned series . read 2 weeks needed coming , hard . hope hear deucalion "" adventures "" ."
__label__1,"finish read : know ! surprised enjoy - touted classic ! added list summer - reads , probably worst bunch . second time expected dramatic climax suddenly resolved literal deus ex machina , thrill gone . maybe asimov ironic ? ? enjoy meeting trader han solo relative , highlight . asimov fans enjoy , stick clarke , bradbury , heinlein ."
__label__2,"great update , supplement , strunk & white : similar style tone ( usefulness ) strunk & white classic "" elements style "" . short , pithy , intelligent . lots examples , followed professor lasch thoughtful , penetrating , witty comments . recommended undergrads ."
__label__2,worth : thought amazing book . enjoyed way problem
__label__1,"typical anti - darwinism pseudoscience book : book contains 280 pages text , 25 pages refenreces , 7 pages index , figures cartoon explain concept author hypothesis . barbieri development biologist mrc cambridge , nih , max planck.this typical anti - darwinism semi - pseudoscience book . picked book book cover chomsky accolade . obvious outrageous intelligent desing - sort book , author cites book explain main points . biological facts book real correct , scientific logical structure support author "" semantic "" theory . struck fact book published cambridge university press ."
__label__1,"wrong cd - rom : buy book ( 10th edition ) , buy cd - rom . right ( 9th ) . books cd - rom wrong . correct comes october . want buy book cr - rom , going waste money ! !"
__label__1,"broke month : bought tent 6/6/2005 10 month old boy pool rest time sat dining room . went bed night , morning halfway . went wrong saw rods snapped metal holder fixed . actually suffocate baby room baby hurt found broken rod . disappointed size great . agree reviews hard rods tight alot strenth set . buy going return hassle spend 39.99 plus tax breaks month ."
__label__1,upsetting : good reviewer stopped reading page 50 believe good book read want learn japanese culture . japanese born raised japan find book extremely humiliating .
__label__1,"notes left page - version : 2 versions book available amazon . version looks identical picture look inside , . "" translation "" shakespeare left page , high school students need . want notes , book ."
__label__1,"author way self - absorbed : wanted read book simple life amish people intrigued me.i wish lady talked amish.instead , read "" , , me"" . ""what life?""why / ? "" blah blah blah.by end book reader care anymore!it scarey find woman therapist - yikes!the reason gave 2 stars ( 1 ) talk amish interesting ( 2 ) short book quick read ."
__label__1,"guys suck : chumbawumba lamest band heard . song "" tubthumping annoying . heard cd friend think sucks . think guys bunch "" - hit - wonders "" . save money buy ."
__label__2,"pleaseeeeeee : said kenneth marbury true , try director cut original accent cut scenes ."
__label__1,"fine children , boring adults : young adult enjoy book . want read children foreign country adult supervision , , . surprised turned disney movie.definitely children book ."
__label__1,"fast , unpleasant read : story unhappy woman refuses seek joy life . overall feeling story negative depressing ."
__label__1,"nt buy ! : bought bat girl costumes daughters . masks started falling apart time wearing . material cheap literally fell apart ! ! ! disappointed ! time halloween came completely redone masks stapled silver belt together.i rated help , want people know buying ."
__label__1,"trite , simple , unimaginative : ? mule ? break . consider great fiction ? read ...."
__label__2,"awesome love beach sand ! : creates calming atmosphere allows dream beach , sand tad dusty ."
__label__2,"love petit kitchen : love little kitchen . buy bigger kitchen pots , pans , food .... hang kitchen . 3 kids love ! , assembled minutes !"
__label__2,"good fit & function : cover fits reasonably , slight shifting . obstruct controls , display , mouthpiece earpiece . like clip . pretty satisfied overall ."
__label__1,"unnessecary garbage : recently , nirvana released amazing "" lights "" box set . truly , definitive nirvana collection.now released compilation , silver : best box . songs record found lights , pick notable songs set anyhow.if buy , die hard nirvana fan , buys principal ."
__label__2,"outstanding bed : owned 2 beds 2 years beds held extremely considering constant use . beds actually sleep daily ( comfortable regular bed ) . 2 years inner baffels gave way weeks ago . immediatly ordered bed hesitation . comfortable super easy use , built pump , snap set deflate . love bed ! !"
__label__1,worse previously thought : spare . nt waste money time game . easy . 30 minutes 5th level fired shot . product 8 month delay release . imagine bad game decided rework . want original tomb raider . wasted $ ... game know paid ....
__label__1,"weak / gentle : received gift wishlist , added positive reviews waterproof ( clear design looked cool ) , honestly weaker cheapy $ 8 vibrator local shop . tried water comment . stiff ( big ) , issue weak vibration , especially lacking area stimulated . rotation . like jackrabbit , expecting lot oomph . bother product preference gentle ... found annoying ."
__label__1,"happened pitchshifter ? : pitchshifter sound forged 5 releases , culminating wonderfully "" www.pitchshifter.com "" stripped watered - sound come 1,000 bands wasting time ( money ) days . pitchshifter formula brutal guitars mixed programed drums industrial electronic affects unlike musical scene . sound completely gone cd -- reducing punishing onslaught mtv little problem broadcasting . disappointing cd ."
__label__2,thank making affordable adaptor : adaptor comes apple powerbook long ! charge expensive cost replacement ... shame ! accidentally dropped bent adaptor bought replaced left buy needed ! ! ! ? apple ?
